datetime,open,high,low,close,volume,iv,oi,spot,strike
2024-05-07 09:24:00,1240.0,1240.0,1240.0,1240.0,125,0.0,0,688.8,5700.0
2024-05-07 09:25:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:26:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:27:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:28:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:29:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:30:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:31:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:32:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:33:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:34:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:35:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:36:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,686.75,5700.0
2024-05-07 09:37:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:38:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:39:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:40:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:41:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,686.25,5700.0
2024-05-07 09:42:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:43:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,686.65,5700.0
2024-05-07 09:44:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:45:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:46:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:47:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,686.6,5700.0
2024-05-07 09:48:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:49:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,683.25,5700.0
2024-05-07 09:50:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:51:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,682.4,5700.0
2024-05-07 09:52:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:53:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,682.55,5700.0
2024-05-07 09:54:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,681.85,5700.0
2024-05-07 09:55:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:56:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:57:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:58:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 09:59:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:00:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,680.4,5700.0
2024-05-07 10:01:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,680.8,5700.0
2024-05-07 10:02:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:03:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,681.9,5700.0
2024-05-07 10:04:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:05:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:06:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:07:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:08:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,681.1,5700.0
2024-05-07 10:09:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:10:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,681.35,5700.0
2024-05-07 10:11:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,681.0,5700.0
2024-05-07 10:12:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:13:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,681.45,5700.0
2024-05-07 10:14:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:15:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:16:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,688.8,5700.0
2024-05-07 10:17:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0,679.4,5700.0
